date,favorite_count,retweet_count,text
2017-04-28 18:38:11,191,82,Proud to have support from sportsmen &amp; women across Montana. #mtpol https://t.co/Cg5AVLTdRZ
2017-04-27 20:52:40,513,210,I believe women should have the right &amp; freedom to make their own healthcare decisions w/o gov't intrusion. #MTAL https://t.co/uLAojE1Zqz
2017-04-26 21:56:06,0,801,"RT @RobQuistforMT: Early vote for #MTSpecial starts today! Go to county election office &amp; cast your ballot for #TeamQuist

Locations:https:…"
2017-04-26 21:04:51,1132,801,"Early vote for #MTSpecial starts today! Go to county election office &amp; cast your ballot for #TeamQuist

Locations:https://t.co/5sVeZGzyT3"
2017-04-26 19:13:57,0,162,RT @RobQuistforMT: This isn't the millionaires' club. This is the House of Representatives. #mtpol
2017-04-26 18:47:43,148,73,"Throughout my whole career, you can hear that I’ve been standing up for our wild lands through my music
#mtal #mtpol https://t.co/bhTmR48QfU"
2017-04-25 17:59:47,255,109,I've lived life on the ground in Montana and I'll be an independent voice for our state in the U.S. House #mtpol
2017-04-25 17:53:52,111,45,I'll be an independent voice for Montana in the U.S. House #mtpol
2017-04-25 17:41:25,114,36,Montana has a great opportunity to be an energy leader #mtpol
2017-04-25 17:26:09,406,162,This isn't the millionaires' club. This is the House of Representatives. #mtpol
2017-04-25 17:22:39,137,48,We have to have strong trade agreements so that Montana's family farmers and ranchers can compete across the globe #mtpol
2017-04-24 23:04:31,233,115,I’m incredibly proud to be endorsed by the Montana Sportsmen Alliance.  #mtal #mtpol #keepitpublic via @ABCFOXMT https://t.co/qy2mC2llIs
2017-04-24 19:42:34,133,87,"We've got some Huge Announcements Coming Soon.

Be the first to know by texting FIRST to 30644 #mtal #mtpol #mtnews… https://t.co/i7nPNANqhT"
2017-04-24 19:10:11,466,235,"I'll be an independent voice for Montana in Congress. 
I'll fight to defend our public lands &amp; stream access rights… https://t.co/Y2Hyynaiky"
2017-04-24 04:12:00,0,595,RT @RobQuistforMT: In Bozeman: I will stand with Montanans &amp; fight any proposal that would cut the critical benefits of Social Security &amp; M…
