date,favorite_count,retweet_count,text
2017-06-12 21:55:49,1870,672,Proud of the work our team has done. There's nothing more effective than neighbors talking to neighbors to GOTV https://t.co/eEMCBWsaWu
2017-06-12 20:21:52,1962,638,"Today on #OrlandoUnitedDay, we remember the victims of the Pulse nightclub shooting by standing up against hate, bigotry, and violence."
2017-06-11 23:24:18,3452,1087,Honored to join the Atlanta #EqualityMarch today &amp; stand with with the LGBTQ community to fight for all our civil r… https://t.co/KuUrroZJmZ
2017-06-10 15:41:22,11348,4746,"The next 10 days are the most critical of the campaign. I know we can #FlipThe6th if we stay kind, stay humble, and… https://t.co/R3dnNlB3i8"
2017-06-09 20:37:58,0,236,"RT @TeamOssoff: Whether it's become part of your weekend routine or your first time, can we count on you to join us for a shift tomorrow? T…"
2017-06-07 22:07:09,4899,2331,"When we’re out knocking on doors and talking to neighbors to get out the vote, let's remember why we’re doing this. https://t.co/5Sf3dQ0yPD"
2017-06-07 02:55:51,4249,2307,"If you agree, join us to #FlipThe6th on June 20: https://t.co/bAR26MEz7s https://t.co/JR3C7zlbD9"
2017-06-07 00:54:44,926,483,"By finding savings and efficiencies within the federal government, we can protect taxpayers &amp; help grow metro Atlan… https://t.co/qDPMHBbTsF"
2017-06-07 00:30:21,3598,2161,Women should be free to access health care services when and where they see fit. #WSBDebate https://t.co/tDi7nn2KWt
2017-06-07 00:27:24,2825,1701,The partisan AHCA would gut protections for Georgians with pre-existing conditions. This is about human lives.… https://t.co/JZmeNFqwHN
2017-06-07 00:11:16,1359,594,This is what a grassroots movement looks like. #WSBDebate https://t.co/fARKk8tqL4
2017-06-07 00:01:02,699,280,Debate night starts now. Tune in to WSB-TV or stream live at https://t.co/ckBFdFeexe https://t.co/U18IzkvErz
2017-06-05 22:11:15,1467,656,#ImmigrantHeritageMonth celebrates our story as a nation of strivers from around the world. We stand together to bu… https://t.co/LOPM9r9oqh
2017-06-05 16:05:43,3255,2054,Week 2 of early voting has started &amp; we’re seeing unprecedented enthusiasm. Let’s keep it up! Plan to vote this wee… https://t.co/qkBijtKjj6
2017-06-04 21:04:59,2849,1316,"""We’re not always going to agree… but when we sit down and engage in thoughtful conversations, it’s a really import… https://t.co/AKENVaAiuQ"
2017-06-04 18:26:47,7693,2966,"Thank you @repjohnlewis for joining us on Friday and encouraging everyone to vote early and to stand up, speak out,… https://t.co/sP3VaRgyP8"
2017-06-02 18:16:11,6828,3825,"Early voting is off to an incredible start. If you’re in Fulton County, find out where you can vote tomorrow at… https://t.co/foiX5oUIyT"
2017-06-02 15:57:51,0,328,"RT @TeamOssoff: 🆕 You can now help #FlipThe6th right from your phone! 🆒 
📲 Text “JON” to 21333 for exclusive updates from Team Ossoff 📢 
Do…"
2017-06-01 18:15:48,2481,907,"Yesterday, our volunteers knocked on 14,000 doors. Our grassroots enthusiasm is making history. Be a part of it:… https://t.co/ZyO33j58IX"
2017-05-31 18:37:54,4790,2068,"A little rain couldn’t stop us from celebrating the first day of early vote. Make a plan to do it, rain or shine, a… https://t.co/DSm6wOLmh8"
2017-05-31 16:28:20,10815,5766,"If we walk away from our #ParisAgreement commitments to reduce carbon emissions &amp; help fight climate change, histor… https://t.co/YaCQkmecpH"
2017-05-30 15:04:23,6227,3255,"""We are on the cusp of sending the White House and Washington a clear message: that we want respectful, decent, kin… https://t.co/TPHE5UUsKn"
2017-05-30 11:48:15,1978,463,About to join @NewDay live as we kick off the first day of early voting. Tune in to watch.
2017-05-29 18:05:50,2429,605,Today we remember and honor the fallen heroes who gave their lives to protect us and defend our values.
2017-05-28 20:01:50,2973,1218,Thank you to Capt. Dan Berschinski for joining us to canvass yesterday. An inspiration and an American hero. https://t.co/hm2aBe0h8M
2017-05-27 20:44:16,1165,818,Early voting starts May 30 &amp; @AdamRichman knows how important it is to make a plan to vote - have you made yours?… https://t.co/0HygJ7xOwp
2017-05-27 18:07:41,2023,430,Ramadan Mubarak! May it be a joyful and rejuvenating one for those observing.
2017-05-26 18:10:16,0,1300,"RT @TeamOssoff: Tuesday, May 30 is right around the corner! Have you made your plan to vote early? Find your early voting location: https:/…"
2017-05-26 15:35:10,1222,442,"Last night in Johns Creek, we opened our sixth office in the 6th District. Join us this weekend to help #FlipThe6th… https://t.co/nHmavSinvn"
2017-05-25 21:49:23,1049,616,"The CBO made it clear - the House’s health care bill would be devastating for many, like Brookhaven resident John A… https://t.co/9oUwsUKyVL"
2017-05-25 16:59:38,652,267,"Nothing more effective at GOTV than neighbors talking to neighbors, in person or by postcard. Start conversations a… https://t.co/UjqI7PpZBt"
2017-05-22 17:24:21,1272,563,Great turnout at our Tucker office opening yesterday. @TeamOssoff is growing every day - find out how you can join:… https://t.co/APRYyssbyv
2017-05-22 01:19:22,2614,936,It was an honor having the opportunity to discuss national defense and issues our veterans face at the Jewish War V… https://t.co/naSOz8YcKO
2017-05-20 00:36:12,874,283,"Great discussion in Chamblee this morning about our community’s future, accountability in Washington, and Early Vot… https://t.co/Fk4U2hJEzo"
2017-05-19 23:51:01,0,657,RT @TeamOssoff: First stop on the road to #FlipThe6th on June 20? Making sure you're registered to vote before Sunday's deadline: https://t…
2017-05-18 23:01:40,786,337,"Join us in celebrating #WomensHealthWeek and championing women’s access to affordable, quality health care every we… https://t.co/W0nNJDpy0n"
2017-05-17 20:14:21,0,411,RT @TeamOssoff: Doing your part to #FlipThe6th is as easy as heading to the mailbox. Find out more at https://t.co/hDqPlPSGmq https://t.co/…
2017-05-17 16:53:00,2129,1213,Voting rights are constitutional rights. Don't miss your chance to make your voice heard before Sunday's deadline:… https://t.co/yFTGJ9CPpv
2017-05-15 16:03:54,0,862,RT @TeamOssoff: Early voting in person starts May 30 — make sure to mark your calendar and find out where you can vote early at https://t.c…
2017-05-14 15:14:41,1815,593,"Every morning growing up, my mother reminded me to be kind. Join me in celebrating mothers across the 6th standing… https://t.co/f4JOQyxPYR"
2017-05-13 22:25:59,2006,680,Today was another great day of canvassing. We're working hard to make our case every day from now to 6/20. Join us:… https://t.co/fLo5Kfxn7w
2017-05-12 00:28:57,2688,1095,"We knocked 250,000 doors to defy the odds in April. We'll knock even more to make history in June. Help us do it:… https://t.co/o5yuc6yTUb"
2017-05-11 20:09:27,380,235,Great piece from my friend Shruti Parekh @yungsaffron for @Fusion on our movement down here to #FlipThe6th: https://t.co/h9HX95bpCu
2017-05-11 14:51:12,0,838,RT @TeamOssoff: You don't have to wait until June 20 to #FlipThe6th. You can apply to vote by mail today! Find out how: https://t.co/hDqPlP…
2017-05-10 20:05:23,1370,538,You've given our campaign the most precious thing you have — your time. When we #FlipThe6th it'll be thanks to you:… https://t.co/AoBOHRGDO1
2017-05-10 18:04:07,702,424,Don't miss your chance to wear this sticker with pride — register to vote for our June 20 election now through 5/21… https://t.co/iIoE094dD2
2017-05-10 01:52:39,10290,4120,Comey’s firing raises severe questions. There should be bipartisan support for a special prosecutor to investigate Russian interference.
2017-05-09 17:11:50,866,458,"If not for the ACA's protection of those with pre-existing conditions, John Armwood might not be alive today:… https://t.co/NckMEStG3i"
2017-05-07 14:43:55,3238,1341,Our volunteers are back knocking on doors this weekend because they know there's no better way to help #FlipThe6th.… https://t.co/IlwE4wli3e
