date,favorite_count,retweet_count,text
2018-06-26 00:34:03,31,6,Was behind the counter at Yogi’s tonight talking with the people of Lebanon. I’m looking to scoop up as much suppor… https://t.co/7oNUmzpBAd
2018-06-25 23:16:44,19,7,Headed over to Hearth’s in Lancaster tonight. The food was great. The discussion we had about the issues facing Pen… https://t.co/tsIRjU2PQz
2018-06-25 15:03:23,26,15,.@FarahMJimenez is exactly right - @jeff_bartos and I are running a campaign for the forgotten people of Pennsylvan… https://t.co/7uhY552Nk1
2018-06-24 01:39:47,22,7,What a well attended event for a great cause tonight at the Erie Zoo. Thanks to @senatorlaughlin for showing me aro… https://t.co/avQNNuYZFn
2018-06-23 20:46:19,26,11,Great visit to Chester County this afternoon! #FixPA https://t.co/W9cC4Wt3tG
2018-06-22 16:24:00,21,14,#ICYMI - Here's some more coverage of my visit to D's Diner in Luzerne County Yesterday. Had the pleasure of meetin… https://t.co/cBzzUNIATm
2018-06-22 00:07:48,30,11,Stopped by the Corpus Christi Parish Bazaar in West Pittston. No better way to kick off the first night of summer.… https://t.co/CexrfCp5ko
2018-06-21 21:23:29,42,15,Continuing my mission to get out to all the places that make Pennsylvania run in order to see what people want from… https://t.co/HJJae85FqN
2018-06-21 20:13:22,57,20,Certain things transcend politics. Tracy and I offer our condolences to @GovernorTomWolf for the loss of his mother… https://t.co/NjAJ5S0ctn
2018-06-21 14:52:22,21,9,UPDATE: We just officially agreed to participate in debate sponsored by  @ydrcom in York. That makes 12! https://t.co/YgetOzNO59
2018-06-21 14:50:27,0,19,RT @realScottWagner: It's important that you get a chance to hear from Governor Wolf and I on the critical issues facing Pennsylvania. I've…
2018-06-21 14:21:32,40,19,It's important that you get a chance to hear from Governor Wolf and I on the critical issues facing Pennsylvania. I… https://t.co/cmGG9HYqTs
2018-06-20 22:06:16,20,4,Central Diner in Pittsburgh is quickly becoming a favorite of mine. There is no better place to be to get a real un… https://t.co/dHfA0HCJMv
2018-06-20 17:51:46,22,12,The budget that passed the House today is yet another do-nothing budget that fails to address the real challenges f… https://t.co/P54rFCgsRC
2018-06-20 14:34:40,48,24,Governor Wolf wants to take from Pennsylvanians the savings they are receiving from the federal tax cut. I am grate… https://t.co/sGl98BvRPZ
2018-06-20 14:10:05,27,6,Spent the morning in Pittsburgh talking with Chevron employees about the importance of investing in infrastructure… https://t.co/d0f8t5NxRp
2018-06-20 02:08:58,134,53,"Thank you for your support tonight, @mike_pence! I look forward to working with you and @realDonaldTrump to make su… https://t.co/2HftXO1zoc"
2018-06-18 17:33:14,31,5,Tracy and I are saddened by the news regarding Governor Rendell's health. We know that he is a fighter and wish him… https://t.co/Swl5pyvNIu
2018-06-18 15:22:16,35,12,Great crowd on hand at the Bible Baptist Church prayer breakfast. Enjoyed the opportunity to speak to all who atten… https://t.co/VtQqbCgrKq
2018-06-16 15:03:10,89,44,"I will be a blue collar governor who fights for all the hardworking Pennsylvanians who have been left behind. 

WAT… https://t.co/95YEX0F4kh"
2018-06-15 20:32:20,29,5,Quick stop at Central Diner in Robinson. Had some informative discussions with the employees and patrons. #FixPA https://t.co/RbFMhGkLbe
2018-06-15 16:52:03,31,10,Great meeting today with construction advocates in Pittsburgh. Looking forward to working with them to build a bett… https://t.co/cV6vDauhX0
2018-06-13 14:37:38,28,11,"Today at 3:00PM I'll be holding my first Facebook Live town hall, where I hope to answer your questions on the crit… https://t.co/XPywPIOCFe"
2018-06-12 15:54:10,55,30,"Yesterday, Tom Wolf ""took credit"" for what he wants you to believe is a good economy in Pennsylvania. His is a diff… https://t.co/Mt92BpkSqV"
2018-06-08 14:45:34,38,16,Tom Wolf wants to raise your utility bills and take your hard earned dollars away from you. I want cut your taxes a… https://t.co/ifWPnjSRO8
2018-06-06 21:56:30,39,14,"Had a great visit to The Mathematics, Civics and Sciences Charter School of Philadelphia today. These students are… https://t.co/voCNxfS4g9"
2018-06-06 20:05:48,105,35,"Mayor Kenney claimed he cut the grass at Malcolm X Park, but he didn't do a satisfactory job. Today, we completed t… https://t.co/SHqvQMOPNS"
2018-06-06 01:31:43,40,15,Thank you @MalcolmJenkins and @JOEL9ONE for being tireless advocates for Clean Slate. I promise to sign the bill in… https://t.co/MxIrz0jC5u
2018-06-05 19:29:37,34,13,I'm happy that I was able to bring to Mayor Kenney's attention that Malcolm X Park in Philadelphia needed to be mow… https://t.co/Gdi04SMkwi
2018-06-05 13:27:36,21,9,Thank you @Senatorcosta for your kind words yesterday about how the spirited dialogues we had together benefitted P… https://t.co/COz2kyigQq
2018-06-04 13:39:22,31,13,WATCH: @jeff_bartos and I were in Erie on Friday talking to people about how we can create jobs and make Pennsylvan… https://t.co/81GoTpsoMw
2018-06-01 20:44:05,23,10,".@jeff_bartos, Dan Laughlin and I then headed over to Romolo Choclates in Erie for a tour of the first class operat… https://t.co/Rq4mPXXtr7"
2018-06-01 19:49:07,15,7,.@jeff_bartos and I spent the afternoon in Erie visiting small businesses and learning about what we can do to help… https://t.co/cxNb6BcWY4
2018-06-01 17:02:02,25,13,Just today the federal unemployment rate fell to 3.8 percent – an 18 year low – but Pennsylvanians and the people o… https://t.co/2yx2xL3Hpo
2018-05-30 18:35:10,41,22,Disappointed Governor Wolf declined my proposal for us to do a town hall debate in every county. He thinks he is ab… https://t.co/R2eHcydzrj
2018-05-29 15:36:00,71,32,It’s time for Pennsylvanians to have a gubernatorial campaign that focuses on them for a change and provides answer… https://t.co/svHKAixdyc
2018-05-28 14:04:07,35,16,"Jeff and I ask you to join us — not just today, but every day — in remembering the men and women who died while ser… https://t.co/B0o4zcIAbm"
2018-05-24 18:45:04,28,20,Our movement to defeat Tom Wolf and return Harrisburg to the people is firing on all cylinders. Watch the video bel… https://t.co/vk1h3haC4l
2018-05-21 13:22:07,33,19,Late last week it was announced that @realDonaldTrump's tax package is going to lower your utility bills. But Gover… https://t.co/negujzqP0n
2018-05-20 18:49:19,46,17,I want to help you earn more and make sure you keep what you earn. Tom Wolf wants to take what you earn so he can c… https://t.co/bWfM8uiWF1
2018-05-19 23:25:19,32,10,Spoke to the people of Greene County tonight. We’re off to a great start to our general election campaign. #FixPA https://t.co/zVZB2G7aeX
2018-05-18 13:46:58,49,22,"Yesterday, I was hoping to have a substantive discussion about my ideas with some members of the SIEU, but they wer… https://t.co/g8mxLkpgTB"
2018-05-17 19:37:17,29,10,Filming my first major TV interview since election night with @Owens_abc27. Parts will air tonight and the full con… https://t.co/CpGiGUb1cQ
2018-05-17 14:03:52,23,10,"ICYMI: @MarcScaringi - ""Scott Wagner had me at hello - he'll win over Pennsylvania in the fall""  → https://t.co/CTzJ1wqr5F"
2018-05-16 03:03:17,149,45,Onward #FixPA https://t.co/kXXKfoA9rA
2018-05-15 13:44:54,63,10,Tracy and I will be working the polls hard for every last vote today. Thanks to all who are coming out to support u… https://t.co/aGFbPXhXDH
2018-05-15 00:06:46,0,5,RT @DauphinGOP: Thank you to all who came out tonight for the rally for @SenScottWagner and @jeff_bartos. Glad to see so many supporters! h…
2018-05-14 22:53:24,27,6,Thank you Dauphin County! https://t.co/Vrqxx1Vcjn
2018-05-14 22:44:59,35,5,Thank you to @jeff_bartos kicking off our rally tonight in singing happy birthday to my incredible wife Tracy who h… https://t.co/PVBdawcO1w
2018-05-14 19:19:14,15,1,Stop #3 today was Chick’s Diner in Scranton. Our final stop will be our rally tonight at 6:00 at Dauphin County GOP… https://t.co/E2i8dTzFhP
2018-05-14 15:20:00,12,6,Stop #2 on our tour of PA today. @jeff_bartos and I visited Corner Coffee Shoppe in Johnstown #FixPA https://t.co/0U4nZbbAYN
2018-05-14 13:32:40,18,4,A lot of great  people at “Our Diner” in Imperial this morning as @jeff_bartos  and I begin our blitz across the Co… https://t.co/ou8YbHAdDI
2018-05-13 21:02:35,11,2,"Happy Mother’s Day to my mom, my wife Tracy, my daughter Katharine and all the moms out there! https://t.co/234e4RU8Vc"
2018-05-13 20:14:07,15,2,And thank you to all those phone banking and standing by me in Central PA. https://t.co/E2k7ZMkltG
2018-05-13 19:24:59,14,5,On over to Northwest PA where volunteers of all ages were out knocking doors... https://t.co/v6s5xTJ3Tj
2018-05-13 18:21:08,12,3,Up next - our supporters in Northeastern Pennsylvania - handing out yard signs and passing out literature. https://t.co/fnIDW8kyRz
2018-05-13 16:38:25,20,2,Turning my twitter over to my team this afternoon to highlight the efforts of our incredible grassroots coalition.… https://t.co/ymcBx2jPbv
2018-05-13 14:37:19,17,7,"I'm ready to flip the switch on and get to work. That's what people need to know. No more lip service. 

Watch my l… https://t.co/WsLO4ShC6E"
2018-05-12 19:46:47,17,3,Chester County is ready for Tuesday. Thanks to County Corvette for hosting. #FixPA https://t.co/NQwOnc9CEq
2018-05-12 17:14:18,10,1,.@jeff_bartos and I stopped by Zoto’s Diner to refuel before our next event. Met lots of hardworking people eager t… https://t.co/bziZqAt8ft
2018-05-12 15:38:42,26,9,Big rally in Bucks with @jeff_bartos and @vdigiorgio67 #FixPA https://t.co/W4IV0FIE1d
2018-05-12 12:53:26,13,3,Kicking off the final Saturday before the election in Springfield. Going to be a busy day of events in Southeastern… https://t.co/HjPMtOG32H
2018-05-11 18:40:01,30,6,Quick stop for lunch at Reading Terminal Market in Philadelphia. Making sure I hit every corner of the Commonwealth… https://t.co/1aPsf1lnuI
2018-05-10 13:10:16,15,5,.@jeff_bartos and I spoke in Bucks County last night. Lots of enthusiasm for the Wagner-Bartos agenda. https://t.co/alfvq3Ddvg
2018-05-09 19:48:20,28,6,Was great to be in Washington County this morning meeting with some of the best from PA's agricultural industry. https://t.co/JhU3NmftNx
2018-05-08 23:17:46,21,2,Great tour of Richard S. Burns today in Philadelphia. Loved meeting all the hardworking people at the company and t… https://t.co/A11O8Y1gel
2018-05-08 18:30:31,12,3,.@jeff_bartos and I stopped by the York County GOP HQ to greet volunteers this morning. They're working hard as we… https://t.co/1yg0QCve99
