date,favorite_count,retweet_count,text
2017-03-31 01:46:46,10,0,Great to see Leif Welhaven and celebrate his big win at the @BillingsChamber awards. An award well earned! Congrats… https://t.co/vQOTRsxxYc
2017-03-30 22:12:10,14,3,Great to see Billings Mayor Tom Hanel and Lisa Harmon at the @BillingsChamber breakfast! https://t.co/5chk98dl1l
2017-03-30 00:39:35,6,0,Had a great discussion today with @LivinLargeLarry on @Mighty790KGHL in Billings. Thanks for having me Larry! https://t.co/ZJONMDDwac
2017-03-28 21:18:51,24,12,I applaud @POTUS’ decision to repeal the EPA’s job-killing #CleanPowerPlan. This is a good news for Montana energy and Montana jobs.
2017-03-27 21:57:38,9,12,I’m running for Congress for one simple reason: to put the people of Montana first: https://t.co/teGwzfxMNm
2017-03-26 23:37:03,11,10,"You can count on me to fight back against Washington, D.C.’s War On The West. https://t.co/exWhGNpd1z"
2017-03-25 23:11:53,12,1,Enjoyed swinging by the SWMBIA home show in Bozeman today. https://t.co/TggtsRm9fd
2017-03-25 21:01:04,11,3,Today we honor #MedalofHonor recipients who went above and beyond the call of duty to defend our nation. Thank you. #NationalMedalOfHonorDay
2017-03-24 22:58:29,20,7,"A great day for Montana! The #KeystoneXL will create high-paying jobs, improve energy security, and generate tax revenue. Thank you @POTUS."
2017-03-23 23:03:04,15,10,It’s time for the Senate to confirm Neil Gorsuch – an excellent choice for #SCOTUS. Join me if you agree: https://t.co/KjQVe4ZFwx
2017-03-22 01:41:26,17,7,"Things are heating up in the race for congress. I need your support, now more than ever, to defend Montana values. https://t.co/qKeZHA5MDV"
2017-03-18 20:56:28,31,7,Susan and I had a great day here in Billings at the #StPatricksDay parade. We met a lot of proud Montanans. We’re t… https://t.co/KotNlFZu38
2017-03-17 23:42:05,18,6,Had a great conversation today with Jim Sargent at @1027News in Great Falls about my vision for Montana. Great talk… https://t.co/TnmIiUbj3W
2017-03-17 00:53:31,57,36,"You can count on me to fight back against Washington, D.C.'s War On The West. https://t.co/OoD2y6E8ee"
2017-03-15 23:00:50,20,8,Thank you @SteveDaines. Honored to call you a friend. https://t.co/YG7i7IHlbm
2017-03-15 21:06:59,0,33,RT @RyanZinke: Congrats to @GregForMontana. I'm looking forward to calling you Congressman!
2017-03-15 19:16:35,10,6,We’re hitting the ground running with our campaign. Check out our new website to learn more: https://t.co/atsj14PJAK
2017-03-15 17:35:18,10,3,Thanks for your support @mooreplusone! https://t.co/8e8WU3vaNt
2017-03-14 23:33:19,12,4,Stopped by @NBroadcasting today to talk with Montanans about why I'm running for Congress and my fight to give Mont… https://t.co/G871M6MUIY
2017-03-11 03:16:25,17,8,Last week we launched our first ad. Check it out to see why I’m running for Congress! https://t.co/KVHkpTQHn1
2017-03-07 05:11:35,42,16,"Thank you, Montana GOP. I’m honored to have your support. Let’s get to work. https://t.co/9eEG0SGE50 https://t.co/dHmtJCsSK1"
2017-03-07 00:24:46,23,7,Tonight Republicans from across Montana will meet in Helena. Thank you to all who made the trip. We appreciate your dedication to our party.
2017-03-04 20:11:00,22,6,I’m committed to making sure that Montana’s voice is heard in Washington. Here’s why I’m running for Congress: https://t.co/H4qw8oAYkU
2017-03-03 18:54:44,15,7,Today we launched our first ad in Montana’s Special Election. Check it out! https://t.co/H4qw8oAYkU
