date,favorite_count,retweet_count,text
2017-04-29 01:30:05,0,0,Forcing Congress to have a balanced budget each year will end out-of-control government spending. #tcot #TeamNorman
2017-04-28 20:30:06,2,0,"“We will always remember. We will always be proud. We will always be prepared, so we will always be free.” -Ronald Reagan"
2017-04-27 23:30:06,4,3,"I understand how the economy works, how to balance a checkbook, &amp; how to deliver a product on time/under budget—skills we need in Congress."
2017-04-27 01:00:02,2,2,#TeamNorman has the best volunteers! Forever grateful to have you all on board. #SCpol #SCtweets
2017-04-26 22:15:04,2,2,I’m a strong believer that #SouthCarolina is the best state in the country. #TeamNorman
2017-04-26 20:41:07,2,1,Trudy Laub is casting her vote for Ralph because she wants a Congressman that will spend her tax dollars wisely in… https://t.co/AzT4V4PBKQ
2017-04-26 18:00:02,5,3,I’m running for Congress because I am called upon to do my part in building a better future for my children and for yours. #TeamNorman
2017-04-26 15:03:06,1,3,Term limits will cut the influence of special interest lobbyists and encourage a true citizen-legislature. #TeamNorman #tcot
2017-04-26 12:32:02,3,1,The greatest threat to our national and economic security is our ever-growing $19 trillion debt. #tcot #TeamNorman
2017-04-25 23:48:59,2,2,Col. David O’Neal is voting for Ralph on May 2nd because of Ralph’s record of helping businesses grow. #TeamNorman https://t.co/Ed2ZOUINoi
2017-04-25 20:37:03,1,0,"“If we ever forget that we are One Nation Under God, then we will be a nation gone under.” -President Ronald Reagan"
2017-04-25 16:00:01,2,1,Thankful for my supportive family during this campaign process. #TeamNorman
2017-04-25 14:49:13,1,1,Here is a reminder from Walker to vote for Boppie on May 2nd! #TeamNorman https://t.co/VKP8oySZcC
2017-04-25 01:21:01,4,3,The campaign trail gets busy but it’s nice to slow down and remember these words: “I will never leave you nor forsake you.”
2017-04-25 00:30:44,0,6,"RT @YorkCountyCEO: Video: @RalphNorman on Impacting Lives at the Children's Detention Home
https://t.co/1nrM5bTcT9"
2017-04-24 21:02:28,3,3,I support law enforcement officers and plan to continue doing so in Washington! #TeamNorman https://t.co/fzwlXt6NxW
2017-04-24 20:02:02,2,2,I’m South Carolina born and bred and I’ll never stop fighting for you. #TeamNorman
2017-04-24 16:42:22,3,2,Sally Wentz in on #TeamNorman because of Ralph’s proven conservative record. https://t.co/2OdsI1dVFn
2017-04-23 12:00:04,4,0,"“I am fallen, flawed and imperfect. Yet drenched in the grace and mercy that is found in Jesus Christ, there is strength.”"
2017-04-23 00:52:03,5,3,"I haven’t always been popular with the politicians, but I’ve always stood up for what’s right. That’s what I’ll do in Congress."
2017-04-22 15:30:03,2,0,“Trust in the LORD with all your heart and lean not on your own understanding.”
2017-04-21 23:38:06,3,0,“Freedom is never more than one generation away from extinction.” Join #TeamNorman and let’s fight for it! #SCpol
2017-04-21 21:40:02,3,0,"I agree with Mike Pence! “I’m a Christian, a Conservative, and a Republican. In that order.” #TeamNorman #SCpol"
2017-04-21 20:26:04,1,0,Jacob Haley is a proud member of #TeamNorman because he knows Ralph will protect his constitutional rights! https://t.co/5aXV0Rovoo
2017-04-21 16:42:03,1,0,#TeamNorman is made up of the best volunteers! I’ll be forever grateful for the faith you all have put in me.
2017-04-21 15:33:07,0,0,I believe the government should be forced to live within its means. That’s why I’ll introduce a Balanced Budget Amendment. #TeamNorman
2017-04-21 15:30:15,2,1,Have you met the 15 reasons why I'm running for Congress yet? #TeamNorman https://t.co/sQ4dwa3Q9C
2017-04-21 01:17:52,0,1,"RT @DJLugoff: Next Congressman @RalphNorman would change your tire if it was flat. Ralph is a people person strong, kind and caring &amp; will…"
2017-04-20 22:00:04,3,0,"I’m pro-God, pro-gun, pro-life, pro-business, and pro-South Carolina. I always will be. #TeamNorman #SCpol #SCtweets"
2017-04-20 20:47:45,2,0,"We need to cut taxes, empower entrepreneurs and eliminate regulations that kill job-creation."
2017-04-20 14:18:23,3,4,Jervaris endorses Ralph Norman for Congress b/c of his proven record and South Carolina values. #TeamNorman https://t.co/7rUxhcceuy
2017-04-20 01:18:45,0,2,"RT @CrencoFoodStore: We enjoyed having our next Congressman fueling at the best local stop around!🙏🏼⛽️
See you at the polls May 2✅
#TeamNor…"
2017-04-18 22:23:29,0,1,"We're just two weeks out from Election Day and here's Wren with a message to vote for ""Boppie."" #TeamNorman https://t.co/85XR6LIMAA"
2017-04-18 16:33:28,1,0,I do as well! I will always stand up and protect life. https://t.co/WBSnN6z4p0
2017-04-17 23:10:05,1,0,"Thank you for your question about term limits, Sarah! Learn more about why I’m committed to term limits and how the… https://t.co/3COzAGtkeG"
2017-04-16 15:52:12,6,1,"""He Has risen! He is not here. See the place where they laid him."" #Easter #HeIsRisen https://t.co/c6npfIEowd"
2017-04-12 17:55:19,1,2,"""If you liked Mick Mulvaney, Norman is as close to him as I have seen...He has my support."" -Nicholas P. #TeamNorman https://t.co/1q3Evgk5R3"
2017-04-12 17:50:05,0,3,RT @RalphNorman: I am honored to receive the endorsement of @ScottWalker. #TeamNorman #SCpol #SCtweets #tcot https://t.co/HjyEBzxxW0
2017-04-12 17:46:21,4,0,Kate knows her Boppie will always fight for what he believes in! #TeamNorman https://t.co/T4H5Tk4osB
2017-04-12 17:38:36,2,0,Thank you for your support! #TeamNorman https://t.co/Is5Hge6jLk
2017-04-12 17:37:20,0,1,"RT @thesamvetter: @RalphNorman ""Entitlements is the worst addiction you can have"" #scpol #sctweets #sc5debate #normanforcongress"
2017-04-12 17:37:15,0,2,"RT @thesamvetter: @RalphNorman ""If you want to improve education make sure there is competition in education"" #scpol #sctweets #sc5debate #…"
2017-04-11 20:14:25,5,3,I am honored to receive the endorsement of @ScottWalker. #TeamNorman #SCpol #SCtweets #tcot https://t.co/HjyEBzxxW0
2017-04-08 15:40:11,1,1,Congrats to @TGriff1223 the news York GOP Chair! #scpol https://t.co/4pszxlCVt5
2017-04-07 15:24:35,0,3,RT @WRHI: @RalphNorman joins @PattiMMercer on Close Up to dicsuss his candidacy for the 5th District Congressional Seat. https://t.co/sKDrx…
2017-04-04 16:49:56,2,2,A message from Anna to vote #TeamNorman on May 2nd. #SCpol #SCtweets #SouthCarolina https://t.co/RXUO0dELG6
2017-04-01 22:09:01,3,14,You need a representative who will fight for you. I am committed to representing the citizens of our state with integrity. #TeamNorman
2017-04-01 20:32:59,2,0,I promise to pick up where Mick Mulvaney left off - because we need more South Carolina values in Congress.… https://t.co/b26QiSUDQy
2017-03-28 16:31:08,1,1,Molly knows I will always fight for you. Don’t forget to vote #TeamNorman on May 2nd! https://t.co/Fco2t7POUj
2017-03-27 19:48:04,10,3,"I haven't always been popular with the politicians, but I have always stood up for what's right. #TeamNorman #SCpol https://t.co/Bw1d3uOTcH"
2017-03-24 14:15:27,0,1,Had a great time with the Lancaster County GOP last night! Thanks to all who came out. #TeamNorman #SCpol #SCtweets… https://t.co/lI53en6r1R
2017-03-24 14:13:24,0,1,RT @themillmag: Talking shop with Ralph Norman #themillmag #supportlocal #smallbusiness #yorkcountysc @ralphnormanforcongress @ralphnorman…
2017-03-23 18:33:06,4,1,"""Government's first duty is to protect the people, not run their lives."" -President Ronald Reagan #TeamNorman #SCpol"
2017-03-23 14:03:14,0,1,"RT @NateLQ: Just helped @RalphNorman,he was in a suit and tie, pick up a bag of KFC food that everyone else kept running over. Good man. Go…"
2017-03-21 17:57:04,1,1,I fully support Judge Neil Gorsuch's nomination. Do you think the Senate should confirm Judge Gorsuch to the Supreme Court? #GorsuchHearing
2017-03-21 16:34:41,5,0,Thank you to the Tega Cay Veterans who came out to support me as I received the Award of Service from the City of T… https://t.co/TWjDGWhHkn
2017-03-21 14:56:33,0,1,Don’t forget to vote for Riley’s Boppie on May 2nd! #TeamNorman #SCpol https://t.co/59ngxav6P7
2017-03-18 00:28:26,1,2,Blacksburg is definitely ready to Make America Great Again! #TeamNorman #SCtweets #SCpol #MAGA https://t.co/hW0OGShjgl
2017-03-18 00:23:53,1,0,Had a great day in Blacksburg today! I met a lot of wonderful people and had insightful conversations about how to… https://t.co/ghBQ7gFQVJ
2017-03-16 22:12:05,6,1,Term limits. Balanced budgets. Lower taxes. Family values. South Carolina. That's what I'll fight for. #TeamNorman #SCpol #SCtweets
2017-03-15 15:45:44,0,1,"RT @YorkCountyCEO: Video: @RalphNorman Explains Why Rock Hill's Location Makes It Special
https://t.co/rFbZ4gxKfc"
2017-03-15 15:26:26,0,1,"RT @thesamvetter: @RalphNorman ""when you walk into a school and hear that there will be a moment of silence and not a moment of prayer, the…"
2017-03-14 14:16:22,5,0,Here's Laine explaining why her Boppie would make a great congressman. Vote for Boppie on May 2nd! #TeamNorman… https://t.co/7eBRG4XBGb
2017-03-12 18:07:06,2,1,I'll fight every day to enact term limits and keep our government for and by the people. #SouthCarolina #SCpol https://t.co/7nkicuQwRN
2017-03-11 00:52:17,0,2,"RT @thesamvetter: @RalphNorman ""I'm the only candidate with a solid business background and a conservative voting record"" #sc05debate #scpo…"
2017-03-11 00:52:10,0,1,"RT @thesamvetter: @RalphNorman ""I've got the steel that it takes to make the tough decisions"" #scpol #sc05debate #scpol #sctweets"
2017-03-10 17:06:00,0,1,"If elected to Congress, I will not forget the industry and people who helped form, feed, and bless our nation.… https://t.co/VqY6xfCnvo"
2017-03-09 01:33:58,5,1,I want to go to Washington DC to make federal government as inconsequential in the lives of taxpayers as possible.
2017-03-06 21:30:01,3,1,I’ve always supported the #2ndAmendment and I promise to protect your constitutional rights. #progun #SCpol https://t.co/ycKSYXk5uW
2017-03-06 16:39:03,3,1,"What I'll fight for: term limits, a balanced budget, religious liberty, tax reform, and a strong military. #SouthCarolina #SCpol"
2017-03-04 19:00:06,4,2,I understand that peace comes through strength and I’m committed to giving our military the support they deserve. https://t.co/R3hBbVHoyX
2017-03-03 23:09:20,9,1,First to file for the congressional seat in the 5th district today. Looking forward to the race! #TeamNorman #SCpol https://t.co/Un4N5VIIAv
2017-02-27 23:36:57,0,1,Had a blast with you all! https://t.co/9kGX9gtQNa
2017-02-25 21:30:04,4,0,Honored to be supporting the worthy Boys and Girls club at the 21st Annual Rock Hill Police Charity Ball tonight!
2017-02-24 17:11:02,2,1,"If elected to Congress, I will not forget the industry and people who helped form, feed, and bless our nation.… https://t.co/Jo9LxUrV7s"
2017-02-22 23:30:03,5,2,"I’ve always been a principled conservative &amp; do everything I can to look out for the taxpayers of this state. #SCpol
https://t.co/eEVGXTuehm"
2017-02-21 23:25:17,6,1,"Without a doubt, I have the best campaign crew out there. #SouthCarolina #SCpol #CampaignKickoff https://t.co/Oq4ZceMj5r"
2017-02-21 23:24:09,12,4,Great turnout tonight at our campaign kickoff! I am truly blessed to have such amazing friends and family.… https://t.co/9okY3j0nTs
2017-02-21 23:10:01,7,0,"When it comes to your health care, we can do better. #Obamacare https://t.co/BoHKJNDWAZ"
2017-02-20 15:30:01,4,1,"My resignation ensured that the special election for my seat will coincide with the Congressional election - saving taxpayers $35,000 #SCpol"
2017-02-18 15:00:04,4,1,I want to apply my practical experience in business to help President Trump and conservative members of Congress fix what is broken in D.C.
2017-02-17 22:28:02,1,2,"Yesterday, I submitted my resignation as District 48's State Representative. Read why here. #SCpol #SouthCarolina
https://t.co/v0yeZp3wmA"
2017-02-16 23:35:14,6,2,“I think it’s unfair to take a paycheck from the taxpayers while I’m running.” https://t.co/a5eBz5P72t
2017-02-16 16:11:58,3,1,Congratulations to @RepMickMulvaney! He will be a great director of OMB. #scpol #MakeAmericaGreatAgain
2017-02-14 20:14:55,11,0,I am beyond grateful to be spending my 43rd #ValentinesDay with this beautiful woman as my wife. #LuckyMan… https://t.co/X1aWs8rqoQ
2017-02-10 15:06:16,0,2,"RT @YorkCountyCEO: Video: Representative @RalphNorman Talks about Challenges Facing Higher Education
https://t.co/3rjMKgZ0Vf"
2017-02-09 00:08:17,0,1,"In the aftermath of Soren Chilson's death, I pray we'll all commit to protecting those who can't protect themselves.
https://t.co/XhTHJTDfGR"
2017-02-08 15:16:06,6,2,#SouthCarolina #SorenChilson #JusticeForSoren https://t.co/GG6Dc0z0do
